Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES405_PM1_Concentration_ug/m3,ES405_PM2.5_Concentration_ug/m3,ES405_PM4_Concentration_ug/m3,ES405_PM10_Concentration_ug/m3,ES405_Air_Flow_Rate_L/min,ES405_Internal_Air_Temperature_degC,ES405_Internal_Relative_Humidity_%,ES405_Internal_Air_Pressure_hpa,ES405_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute
2023-07-28 01:35:00,40.764954,-111.863312,1361.0,9.77,90.7,1.0,13.05,36.84,33.66,17.05,1.2,2.4,3.8,6.2,1.0,40.11,16.6,647.6,0.0,43.1,2.08,46.4,825.7,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=28, tm_hour=1, tm_min=35, tm_sec=0, tm_wday=4, tm_yday=209, tm_isdst=-1)",2023-07-28,2023,7,209,28,35
2023-07-28 02:05:00,40.763523,-111.909431,1293.8,0.0,171.3,1.0,13.1,35.52,34.18,14.95,1.2,2.4,4.8,8.0,1.0,38.89,16.7,651.6,0.0,44.9,2.06,45.2,831.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=28, tm_hour=2, tm_min=5, tm_sec=0, tm_wday=4, tm_yday=209, tm_isdst=-1)",2023-07-28,2023,7,209,28,5
2023-07-28 02:35:00,40.769398,-111.847626,1442.7,17.23,346.6,1.0,13.13,34.41,31.4,20.93,1.4,3.5,6.1,9.2,1.0,37.78,18.3,642.3,0.0,46.7,2.08,44.1,818.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=28, tm_hour=2, tm_min=35, tm_sec=0, tm_wday=4, tm_yday=209, tm_isdst=-1)",2023-07-28,2023,7,209,28,35
2023-07-28 03:05:00,40.763512,-111.909416,1290.6,0.0,165.9,1.0,13.16,33.44,32.91,17.53,2.2,4.3,7.5,15.7,1.0,36.72,18.9,652.3,0.0,13.2,2.06,43.0,832.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=28, tm_hour=3, tm_min=5, tm_sec=0, tm_wday=4, tm_yday=209, tm_isdst=-1)",2023-07-28,2023,7,209,28,5
2023-07-28 03:35:00,40.767136,-111.875076,1327.2,9.47,90.4,1.0,13.18,32.89,30.67,20.05,1.7,6.0,16.1,39.8,1.0,36.0,19.9,650.6,0.0,42.2,2.05,42.5,829.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=28, tm_hour=3, tm_min=35, tm_sec=0, tm_wday=4, tm_yday=209, tm_isdst=-1)",2023-07-28,2023,7,209,28,35
2023-07-28 04:05:00,40.763538,-111.909409,1291.5,0.0,177.1,1.0,13.21,32.02,30.91,21.43,2.0,3.6,5.2,7.8,1.0,35.11,21.4,653.0,0.0,29.7,2.04,41.7,833.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=28, tm_hour=4, tm_min=5, tm_sec=0, tm_wday=4, tm_yday=209, tm_isdst=-1)",2023-07-28,2023,7,209,28,5
2023-07-28 04:35:00,40.763527,-111.909431,1291.9,0.0,177.1,1.0,13.24,31.15,30.03,22.32,1.9,3.3,5.1,7.4,1.0,34.22,22.7,653.2,0.0,36.1,2.03,40.9,833.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=28, tm_hour=4, tm_min=35, tm_sec=0, tm_wday=4, tm_yday=209, tm_isdst=-1)",2023-07-28,2023,7,209,28,35
2023-07-28 13:24:00,40.762157,-111.910126,1270.1,0.0,0.0,1.0,13.43,24.53,23.85,33.2,3.4,6.0,10.0,17.4,1.0,25.28,28.7,655.4,0.0,16.8,1.95,31.3,837.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=28, tm_hour=13, tm_min=24, tm_sec=0, tm_wday=4, tm_yday=209, tm_isdst=-1)",2023-07-28,2023,7,209,28,24
2023-07-28 13:54:00,40.759159,-111.905411,1295.8,9.47,180.1,1.0,13.43,25.58,24.72,28.36,2.0,5.0,10.6,18.8,1.0,26.5,28.3,655.4,0.0,21.0,1.96,34.3,837.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=28, tm_hour=13, tm_min=54, tm_sec=0, tm_wday=4, tm_yday=209, tm_isdst=-1)",2023-07-28,2023,7,209,28,54
2023-07-28 14:24:00,40.767536,-111.908272,1294.7,12.09,180.0,1.0,13.41,26.31,26.05,26.62,2.2,5.3,11.5,26.4,1.0,27.78,26.5,655.6,0.0,30.1,2.0,35.6,837.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=28, tm_hour=14, tm_min=24, tm_sec=0, tm_wday=4, tm_yday=209, tm_isdst=-1)",2023-07-28,2023,7,209,28,24
2023-07-28 14:54:00,40.763527,-111.909386,1295.4,0.0,169.7,1.0,13.38,27.64,27.93,24.5,1.8,3.8,6.5,10.6,1.0,28.5,27.7,655.6,0.0,26.6,1.99,36.8,837.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=28, tm_hour=14, tm_min=54, tm_sec=0, tm_wday=4, tm_yday=209, tm_isdst=-1)",2023-07-28,2023,7,209,28,54
2023-07-31 17:47:00,40.760227,-111.910156,1296.4,0.0,243.1,1.0,13.22,31.23,29.67,38.35,4.0,5.3,6.7,9.0,1.0,31.5,30.1,655.6,0.0,49.0,1.97,36.0,838.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=31, tm_hour=17, tm_min=47, tm_sec=0, tm_wday=0, tm_yday=212, tm_isdst=-1)",2023-07-31,2023,7,212,31,47
2023-07-31 18:17:00,40.760399,-111.910316,1293.6,0.0,353.8,1.0,13.19,31.66,28.92,39.83,3.7,4.8,5.6,8.2,1.0,33.61,28.1,655.6,0.0,46.9,2.01,40.1,838.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=31, tm_hour=18, tm_min=17, tm_sec=0, tm_wday=0, tm_yday=212, tm_isdst=-1)",2023-07-31,2023,7,212,31,17
2023-07-31 18:47:00,40.760254,-111.91037,1284.9,0.0,328.5,1.0,13.22,31.33,27.78,42.99,3.6,4.6,5.6,6.0,1.0,34.22,28.0,655.4,0.0,43.2,2.0,40.5,837.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=31, tm_hour=18, tm_min=47, tm_sec=0, tm_wday=0, tm_yday=212, tm_isdst=-1)",2023-07-31,2023,7,212,31,47
2023-07-31 19:17:00,40.760216,-111.910332,1293.5,0.0,328.5,1.0,13.21,30.92,27.86,41.1,3.3,4.3,5.4,6.8,1.0,34.0,29.5,655.3,0.0,49.0,2.02,40.3,837.7,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=31, tm_hour=19, tm_min=17, tm_sec=0, tm_wday=0, tm_yday=212, tm_isdst=-1)",2023-07-31,2023,7,212,31,17
2023-07-31 19:47:00,40.760311,-111.910469,1290.5,0.0,328.5,1.0,13.24,30.67,27.9,40.75,3.5,4.6,5.7,8.0,1.0,33.89,28.0,655.0,0.0,51.3,2.01,40.0,837.3,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=31, tm_hour=19, tm_min=47, tm_sec=0, tm_wday=0, tm_yday=212, tm_isdst=-1)",2023-07-31,2023,7,212,31,47
2023-07-31 20:17:00,40.760166,-111.91021,1287.2,0.0,173.6,1.0,13.24,30.53,28.07,38.64,3.4,4.4,5.8,7.7,1.0,33.72,26.9,655.0,0.0,51.3,2.02,39.9,837.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=31, tm_hour=20, tm_min=17, tm_sec=0, tm_wday=0, tm_yday=212, tm_isdst=-1)",2023-07-31,2023,7,212,31,17
2023-07-31 20:47:00,40.760178,-111.910118,1291.2,0.0,75.0,1.0,13.24,30.44,27.89,43.5,4.1,5.1,6.6,8.4,1.0,33.72,26.7,654.8,0.0,46.5,2.01,39.8,837.2,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=31, tm_hour=20, tm_min=47, tm_sec=0, tm_wday=0, tm_yday=212, tm_isdst=-1)",2023-07-31,2023,7,212,31,47
